student_id,year,semester,institution,course_number,credits,grade,course_description,department,course_title,record_source
4228786,2021,FALL,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4228786,2021,FALL,utexas,ME314D,3,A-,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4228786,2021,FALL,utexas,ME340,3,B,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4228786,2021,SPRING,utexas,ME134L,1,B,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Materials Engineering.,ME,Materials Engineering Laboratory,raw_cleaned
4228786,2021,SPRING,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4228786,2021,SPRING,utexas,ME338,3,B,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4228786,2021,SPRING,utexas,ME339,3,CR,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4228786,2021,SPRING,utexas,ME353,3,A-,"Evaluating the financial impact of engineering decisions, comparing alternatives with cash flow analysis, and managing project risk.",ME,Engineering Finance,raw_cleaned
4228786,2021,SPRING,utexas,MKT320F,3,A-,"Introduction to basic concepts and terminology in marketing: the process of developing marketing strategy, the role of marketing activities within the firm, external influences that affect the development of marketing strategy, and basic analytical tools appropriate to marketing decision making.",MKT,MKT320F,raw_cleaned
4228786,2022,SPRING,utexas,FIN320F,3,,"Principles of effective financial management, including planning, organization, and control; financial intermediaries; securities markets; evaluating alternative assets, debt, and capital structures.",FIN,FIN320F,raw_cleaned
4228786,2022,SPRING,utexas,ME144L,1,,"Modeling of engineering systems, digital simulation, system identification, frequency response, feedback control principles, and hands-on experimentation.",ME,Dynamic Systems and Controls Laboratory,raw_cleaned
4228786,2022,SPRING,utexas,ME344,3,,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4228786,2022,SPRING,utexas,ME366J,3,,An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects.,ME,ME366J,raw_cleaned
4229171,2018,FALL,utexas,BIO311C,3,A,"Introduction to biological energy transformation, cell structure and physiology, and gene expression.",BIO,BIO311C,raw_cleaned
4229171,2018,FALL,utexas,CH301,3,A,"First semester general chemistry for science and engineering students, covering atomic structure, bonding, stoichiometry, and thermochemistry.",CH,General Chemistry I,raw_cleaned
4229171,2018,FALL,utexas,M408D,4,A,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4229171,2018,FALL,utexas,ME302,3,A,"Orientation to mechanical engineering problem solving, design process, and professional tools.",ME,Introduction to Engineering Design and Graphics,raw_cleaned
4229171,2019,FALL,utexas,CH220M,3,A,"Primarily for premedical, predental, life sciences, and pharmacy majors.Development of organic chemical structure, nomenclature, and reactivity.",CH,CH220M,raw_cleaned
4229171,2019,FALL,utexas,CS303E,3,A,"Introduction to problem solving, algorithms, and programming in an object-oriented language.",CS,Intro to Programming,raw_cleaned
4229171,2019,FALL,utexas,EM306,3,A,"Forces, moments, equilibrium, and engineering analysis of rigid bodies.",EM,Statics,raw_cleaned
4229171,2019,FALL,utexas,ES260,2,A,Supervised participation in a service-learning project that helps meet a community need.,ES,ES260,raw_cleaned
4229171,2019,FALL,utexas,M427L,4,B+,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4229171,2019,FALL,utexas,M427L,4,A-,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4229171,2019,FALL,utexas,ME316T,3,A,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4229171,2019,FALL,utexas,ME318M,3,A,"Applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to mechanical engineering problems.",ME,Programming and Engineering Computational Methods,raw_cleaned
4229171,2019,FALL,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4229171,2019,SPRING,utexas,ARH302,3,A-,A study of selected visual works throughout the world from prehistoric time to 1400 CE. Three lecture hours or two lecture hours and one discussion hour a week for one semester.,ARH,ARH302,raw_cleaned
4229171,2019,SPRING,utexas,BIO206L,2,B+,"The organizing principles of biology (such as molecular and cellular functions, reproduction, development, homeostatic mechanisms, and organismal physiology and behavior) are used within a comparative and evolutionary framework to train students in modern laboratory techniques, bioinformatics, experimental design, and interpretation of results.",BIO,BIO206L,raw_cleaned
4229171,2019,SPRING,utexas,BIO311D,3,A-,"Introduction to mechanisms of inheritance, evolution, physiology, and species interactions.",BIO,BIO311D,raw_cleaned
4229171,2019,SPRING,utexas,CH302,3,A,"Development and application of concepts, theories, and laws underlying chemistry.",CH,CH302,raw_cleaned
4229171,2019,SPRING,utexas,EM306,3,A,"Forces, moments, equilibrium, and engineering analysis of rigid bodies.",EM,Statics,raw_cleaned
4229171,2019,SPRING,utexas,UGS303,3,A,"Seminar-style course emphasizing critical thinking, writing, and interdisciplinary exploration.",UGS,First-Year Signature Course,raw_cleaned
4229171,2019,SPRING,utexas,UGS303,3,A,"Seminar-style course emphasizing critical thinking, writing, and interdisciplinary exploration.",UGS,First-Year Signature Course,raw_cleaned
4229171,2019,SUMMER,utexas,M427J,4,B+,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4229171,2020,FALL,utexas,CS329E,3,A,"Elements of Data Analytics, code, coding, programming, python",CS,CS329E,raw_cleaned
4229171,2020,FALL,utexas,ME134L,1,A,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Materials Engineering.,ME,Materials Engineering Laboratory,raw_cleaned
4229171,2020,FALL,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4229171,2020,FALL,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4229171,2020,FALL,utexas,ME314D,3,A,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4229171,2020,FALL,utexas,ME334,3,A,"Fundamental aspects of the structure, properties, and behavior of engineering materials.",ME,Materials Engineering,raw_cleaned
4229171,2020,FALL,utexas,ME335,3,A,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4229171,2020,FALL,utexas,ME339,3,A,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4229171,2020,FALL,utexas,ME340,3,A,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4229171,2020,SPRING,utexas,AFS102L,1,A,Continuation of Air Force Science 102K.,AFS,AFS102L,raw_cleaned
4229171,2020,SPRING,utexas,CS313E,3,A,Data structures and software design patterns used for larger technical programs.,CS,Software Design and Data Structures,raw_cleaned
4229171,2020,SPRING,utexas,EM319,3,A,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4229171,2020,SPRING,utexas,ME130L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Fluid Mechanics,raw_cleaned
4229171,2020,SPRING,utexas,ME314D,3,A-,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4229171,2020,SPRING,utexas,ME318M,3,A,"Applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to mechanical engineering problems.",ME,Programming and Engineering Computational Methods,raw_cleaned
4229171,2020,SPRING,utexas,ME330,3,A-,"Fluid properties, conservation laws, internal and external flow, and engineering fluid systems.",ME,Fluid Mechanics,raw_cleaned
4229171,2020,SPRING,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4229171,2020,SPRING,utexas,ME335,3,A,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4229171,2020,SUMMER,utexas,CSN330E,3,A,Explore software engineering using various programming languages. Use tools to improve the quality of software development.,CSN,CSN330E,raw_cleaned
4229171,2020,SUMMER,utexas,GOVF312L,3,A,"Analysis of underlying themes concerned with American political institutions and policies, including the United States Constitution. Three lecture hours or two lecture hours and one discussion hour a week for one semester. May be paired with Government 310L to satisfy the legislative Core requirement for government. Offered on the letter-grade basis only.",GOVF,GOVF312L,raw_cleaned
4229171,2021,FALL,utexas,ACC310F,3,A,"An introduction to financial and managerial accounting, with emphasis on the content, interpretation, and uses of accounting reports. Discussion of the determination and reporting of net income and financial position, and the theories underlying business financial statements; consideration of managerial accounting topics designed to extend the student's knowledge to the planning and controlling of the operations of the firm.",ACC,ACC310F,raw_cleaned
4229171,2021,FALL,utexas,ME353,3,A,"Evaluating the financial impact of engineering decisions, comparing alternatives with cash flow analysis, and managing project risk.",ME,Engineering Finance,raw_cleaned
4229171,2021,FALL,utexas,ME364L,3,A,"Feedback principles, controller design, and industrial compensator methods for continuous and discrete-time control systems.",ME,Automatic Control System Design,raw_cleaned
4229171,2021,FALL,utexas,ME366J,3,A,An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects.,ME,ME366J,raw_cleaned
