student_id,year,semester,institution,course_number,credits,grade,course_description
4591455,2023,FALL,utexas,ME344,3,C+,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient, steady-state behavior; introduction to feedback control. Three lecture hours a week for one semester. Prerequisite: Mathematics 427J or 427K, Mechanical Engineering 205 or 318M, and 324 or 314D with a grade of at least C- in each; Mechanical Engineering 340 and 140L with a grade of at least C- in each; and credit or registration for Mechanical Engineering 144L or 244L."
4591455,2023,FALL,utexas,ME144L,1,B+,"Modeling of engineering systems, digital simulation, and assessment of results with experimental study; methods for analysis of first- and second-order systems, system identification, frequency response and feedback control principles; hands-on experimentation with mechanical, fluid, electrical, and magnetic systems; data acquisition and analysis using oscilloscopes and microcomputer-based analog-to-digital and digital-to-analog conversion; theoretical and practical principles governing the design and use of various sensors and transducers. For 144L, one lecture hour and two laboratory hours a week for one semester; for 244L, one lecture hour and three laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 344."
4591455,2023,FALL,utexas,ME353,3,B,"Evaluating the financial impact of engineering decisions. Comparing alternatives with cash flow analysis considering rate of return, inflation, and taxes, with emphasis on analyzing risk. Managing complex projects with activity scheduling and resource allocation considering cash flows. Methods include probabilistic analysis and simulation. Three lecture hours and two discussion hours a week for one semester. Prerequisite: Mechanical Engineering 335 with a grade of at least C-."
4591455,2023,FALL,utexas,ME366J,3,B+,"An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects. Three lecture hours and two laboratory hours a week for one semester. Prerequisite: The following coursework with a grade of at least C- in each: Mechanical Engineering 302, 330, 130L, 335, 338, 339, 139L, 340, and 140L; one of the following with a grade of at least C-: Mechanical Engineering 333H, 333T, Aerospace Engineering 333T, Biomedical Engineering 333T, Chemical Engineering 333T, Civil Engineering 333T, Electrical Engineering 333T, or Petroleum and Geosystems Engineering."
4594783,2020,FALL,utexas,M 427J,4,Q,"Ordinary differential equations, introduction to vector spaces, linear operators and eigenvalues, systems of linear differential equations, introduction to partial differential equations and Fourier series."
4594783,2020,FALL,utexas,EM 319,3,B,Internal forces and deformations in solids; stress and strain in elastic and plastic solids; application to simple engineering problems.
4594783,2020,FALL,utexas,GE 209D,3,CR,Development of problem-solving skills in the material covered in Engineering Mechanics 319.
4594783,2020,FALL,utexas,ME 302,3,A,"Introduction to mechanical engineering education and practice through lectures and laboratory experiences. Graphics and modeling fundamentals for engineering design: freehand sketching, computer modeling of solid geometry, and generation of engineering drawings. Introduction to reverse engineering, computer-aided design, rapid prototyping, and manufacturing. Application of the design process and problem solving through individual and team projects."
4594783,2020,FALL,utexas,ME 316T,3,Q,"Properties, heat and work, first and second laws, thermodynamic processes, introduction to ideal power cycles."
4594783,2021,SPRING,utexas,M 427J,4,A,"Ordinary differential equations, introduction to vector spaces, linear operators and eigenvalues, systems of linear differential equations, introduction to partial differential equations and Fourier series."
4594783,2021,SPRING,utexas,ME 316T,3,B,"Properties, heat and work, first and second laws, thermodynamic processes, introduction to ideal power cycles."
4594783,2021,SPRING,utexas,ME 354M,3,A,Modeling and simulation of human movement; neuromuscular control; computer applications; introduction to experimental techniques.
4594783,2021,SPRING,utexas,M 427L,4,B+,"Matrices, elements of vector analysis and calculus of functions of several variables, including gradient, divergence, and curl of a vector field, multiple integrals and chain rules, length and area, line and surface integrals, Green's theorems in the plane and space, and, if time permits, complex analysis."
4594783,2021,SUMMER,utexas,CS N303E,3,C+,"Problem solving and fundamental algorithms for various applications in science, business, and on the World Wide Web, and introductory programming in a modern object-oriented programming language."
4594783,2021,FALL,utexas,ME 318M,3,B+,"An investigation of applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to the solution of mechanical engineering problems."
4594783,2021,FALL,utexas,ME 333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering."
4594783,2021,FALL,utexas,ME 371D,3,A-,"Explores how to solve medical device design problems using systematic design thinking and practices. Interpret clinical needs and define an open engineering medical device design problem, including formulating engineering requirements/specifications to address a marketable need, generate concepts in a way that promotes both creativity and usefulness, make well-informed, well-justified design decisions in the early and later stages of design, design and analyze experiments, follow statistical best practices in Design of Experiments(DoE), embody solutions with ""Design for X"" considerations, and communicate intermediate and final designs clearly and effectively in written and oral formats."
4594783,2021,FALL,utexas,ME 314D,3,B,"Analysis of motions, forces, momenta, and energies in mechanical systems."
4594783,2022,SPRING,utexas,ME 134L,1,B+,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Mechanical Engineering 334.
4594783,2022,SPRING,utexas,ME 334,3,A-,"Fundamental aspects of the structure, properties, and behavior of engineering materials."
4594783,2022,SPRING,utexas,ME 335,3,A-,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control."
4594783,2022,SPRING,utexas,UGS 303,3,A,"Discuss the historical, cultural, ideological, and social context of schooling in the United States."
4594783,2022,SUMMER,utexas,CS N313E,3,W,"Object-oriented design of software using Python, a modern high-level language. Introduction to abstract data types, fundamental algorithms, and basics of complexity analysis."
